System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa
21,2022-07-05T19:53:16.000Z,71595,202.5,47.968283,7.8122430,-3.05,21.15,9.9,53.9,0.421,13.705
21,2022-07-05T19:53:25.000Z,71605,198.2,47.968078,7.8123200,-3.05,21.15,9.6,53.6,0.339,13.623
21,2022-07-05T19:53:34.000Z,71614,200.7,47.967768,7.8125780,-3.05,21.15,10.3,54.3,0.523,13.807
21,2022-07-05T19:54:01.000Z,71640,206.3,47.967437,7.8133930,-3.04,21.15,9.9,54.0,0.433,13.725
21,2022-07-05T19:54:08.000Z,71647,203.5,47.967387,7.8134000,-3.14,21.05,11.6,55.7,0.780,14.072
21,2022-07-05T19:54:22.000Z,71661,193.7,47.967358,7.8134150,-3.14,21.05,11.9,56.0,0.862,14.153
21,2022-07-05T19:54:28.000Z,71668,198.6,47.967078,7.8135620,-3.45,20.74,11.5,55.5,0.474,13.766
21,2022-07-05T19:54:37.000Z,71676,208.5,47.966858,7.8137080,-3.45,20.74,10.8,54.9,0.314,13.606
21,2022-07-05T19:55:05.000Z,71705,221.5,47.966627,7.8142470,-3.51,20.63,11.0,55.2,0.295,13.605
21,2022-07-05T19:55:11.000Z,71711,221.4,47.966627,7.8142470,-3.72,20.42,12.3,56.5,0.429,13.738
21,2022-07-05T19:55:17.000Z,71717,221.5,47.966625,7.8142450,-3.61,20.53,12.7,57.0,0.629,13.938
21,2022-07-05T19:55:24.000Z,71724,221.5,47.966625,7.8142450,-3.61,20.53,13.5,57.7,0.806,14.116
21,2022-07-05T19:55:38.000Z,71738,221.5,47.966625,7.8142450,-3.51,20.63,14.2,58.4,1.069,14.378
21,2022-07-05T19:56:08.000Z,71768,221.5,47.966627,7.8142470,-3.48,20.63,14.2,58.6,1.088,14.418
21,2022-07-05T19:56:14.000Z,71773,221.5,47.966627,7.8142470,-3.38,20.74,12.9,57.3,0.875,14.205
21,2022-07-05T19:56:23.000Z,71783,221.5,47.966627,7.8142470,-3.69,20.42,11.7,56.1,0.311,13.640
21,2022-07-05T19:56:42.000Z,71802,276.4,47.966502,7.8149830,-3.90,20.22,11.9,56.3,0.168,13.498
21,2022-07-05T19:56:51.000Z,71810,293.8,47.966513,7.8154900,-4.10,20.01,11.4,55.8,-0.126,13.204
21,2022-07-05T19:57:19.000Z,71839,325.8,47.966603,7.8168730,-3.97,20.11,11.4,55.9,-0.025,13.321
21,2022-07-05T19:57:25.000Z,71845,334.9,47.966550,7.8170320,-3.77,20.32,10.1,54.6,-0.157,13.190
21,2022-07-05T19:57:44.000Z,71864,347.2,47.965927,7.8166420,-3.87,20.22,10.1,54.6,-0.255,13.092
21,2022-07-05T19:57:53.000Z,71873,345.3,47.965650,7.8166420,-3.87,20.22,9.7,54.2,-0.352,12.995
21,2022-07-05T19:58:02.000Z,71882,343.1,47.965352,7.8166680,-3.82,20.22,8.8,53.7,-0.550,12.879
21,2022-07-05T19:58:29.000Z,71909,356.3,47.964572,7.8167070,-3.82,20.22,7.8,52.7,-0.782,12.647
21,2022-07-05T19:58:38.000Z,71918,360.1,47.964325,7.8167120,-3.71,20.32,7.4,52.3,-0.804,12.625
21,2022-07-05T19:58:44.000Z,71924,361.5,47.964132,7.8167150,-3.51,20.53,6.4,51.3,-0.870,12.559
21,2022-07-05T19:58:51.000Z,71931,362.6,47.963908,7.8167630,-3.20,20.84,5.5,50.4,-0.847,12.582
21,2022-07-05T19:59:00.000Z,71940,365.1,47.963587,7.8168550,-3.20,20.84,5.4,50.4,-0.867,12.562
21,2022-07-05T19:59:25.000Z,71965,364.1,47.962427,7.8173030,-3.03,20.94,4.8,50.2,-0.927,12.615
21,2022-07-05T19:59:31.000Z,71971,363.1,47.962122,7.8174150,-3.85,20.11,7.7,53.2,-0.855,12.687
21,2022-07-05T19:59:40.000Z,71980,363.6,47.961697,7.8175400,-4.26,19.70,9.3,54.8,-0.819,12.724
21,2022-07-05T19:59:49.000Z,71988,366.4,47.961207,7.8177430,-4.57,19.39,11.0,56.5,-0.680,12.863
21,2022-07-05T19:59:58.000Z,71998,367.6,47.960950,7.8178370,-4.68,19.29,11.1,56.6,-0.739,12.803
21,2022-07-05T20:00:25.000Z,72024,368.5,47.960280,7.8180830,-4.63,19.29,10.7,56.7,-0.823,12.822
21,2022-07-05T20:00:34.000Z,72033,368.8,47.959857,7.8182550,-4.63,19.29,10.6,56.6,-0.841,12.803
21,2022-07-05T20:00:45.000Z,72045,370.3,47.959333,7.8184370,-4.73,19.19,11.3,57.3,-0.774,12.871
21,2022-07-05T20:00:59.000Z,72059,361.5,47.959140,7.8193250,-4.73,19.19,11.1,57.0,-0.828,12.816
21,2022-07-05T20:01:06.000Z,72066,357.0,47.958947,7.8194620,-4.54,19.29,11.0,57.2,-0.694,12.931
21,2022-07-05T20:01:33.000Z,72092,368.1,47.957710,7.8192000,-4.65,19.19,10.0,56.1,-1.009,12.616
21,2022-07-05T20:01:40.000Z,72099,367.0,47.957410,7.8191580,-5.06,18.77,13.2,59.3,-0.641,12.984
21,2022-07-05T20:01:46.000Z,72106,368.5,47.957165,7.8190970,-5.06,18.77,12.9,59.1,-0.695,12.931
21,2022-07-05T20:01:58.000Z,72118,364.8,47.957285,7.8191420,-5.06,18.77,12.9,59.1,-0.695,12.931
21,2022-07-05T20:02:04.000Z,72124,362.5,47.957530,7.8191870,-5.18,18.57,13.7,60.3,-0.673,13.034
21,2022-07-05T20:02:31.000Z,72150,354.4,47.958912,7.8194150,-5.18,18.57,13.7,60.4,-0.656,13.052
21,2022-07-05T20:02:38.000Z,72158,356.5,47.959018,7.8194480,-5.28,18.46,13.9,60.6,-0.702,13.006
21,2022-07-05T20:02:44.000Z,72164,355.8,47.958817,7.8193280,-5.28,18.46,13.5,60.2,-0.788,12.919
21,2022-07-05T20:02:50.000Z,72170,356.9,47.958547,7.8192600,-5.39,18.36,14.4,61.1,-0.679,13.029
21,2022-07-05T20:02:57.000Z,72177,358.7,47.958245,7.8192020,-5.49,18.26,14.5,61.2,-0.742,12.965
21,2022-07-05T20:03:29.000Z,72209,359.7,47.957783,7.8191570,-5.43,18.26,14.0,61.0,-0.838,12.931
21,2022-07-05T20:03:35.000Z,72215,360.1,47.957510,7.8191470,-5.22,18.46,14.1,61.1,-0.642,13.127
21,2022-07-05T20:03:42.000Z,72222,361.3,47.957227,7.8191150,-5.33,18.36,14.1,61.2,-0.723,13.046
21,2022-07-05T20:03:51.000Z,72231,361.0,47.957005,7.8198370,-5.43,18.26,14.3,61.4,-0.770,13.000
21,2022-07-05T20:04:00.000Z,72239,354.5,47.956838,7.8208270,-5.43,18.26,14.2,61.3,-0.787,12.982
21,2022-07-05T20:04:27.000Z,72267,338.1,47.956292,7.8229500,-5.26,18.36,13.5,61.0,-0.836,13.012
21,2022-07-05T20:04:34.000Z,72274,341.0,47.955973,7.8228870,-4.43,19.19,12.8,60.3,-0.287,13.561
21,2022-07-05T20:04:40.000Z,72280,342.1,47.955772,7.8228320,-4.02,19.60,10.9,58.4,-0.381,13.467
21,2022-07-05T20:04:54.000Z,72293,347.3,47.955458,7.8224350,-4.02,19.60,10.7,58.2,-0.419,13.429
21,2022-07-05T20:05:00.000Z,72299,351.2,47.955272,7.8221370,-3.81,19.81,10.3,57.8,-0.331,13.517
21,2022-07-05T20:05:25.000Z,72325,364.7,47.954690,7.8209920,-3.13,20.42,7.3,55.2,-0.485,13.425
21,2022-07-05T20:05:34.000Z,72334,372.7,47.954772,7.8205980,-3.13,20.42,6.9,54.8,-0.583,13.327
21,2022-07-05T20:05:40.000Z,72340,376.7,47.954653,7.8204770,-3.03,20.53,6.5,54.4,-0.602,13.308
21,2022-07-05T20:05:47.000Z,72347,379.6,47.954485,7.8203370,-3.03,20.53,6.1,54.0,-0.701,13.209
21,2022-07-05T20:05:53.000Z,72352,378.6,47.954293,7.8202300,-3.54,20.01,6.9,54.8,-0.936,12.974
21,2022-07-05T20:06:28.000Z,72388,376.8,47.952658,7.8192580,-3.47,20.01,6.2,54.5,-1.056,12.898
21,2022-07-05T20:06:35.000Z,72395,375.2,47.952337,7.8190820,-3.68,19.81,7.6,55.9,-0.889,13.065
21,2022-07-05T20:06:44.000Z,72403,370.2,47.951982,7.8184170,-4.09,19.39,8.5,56.7,-1.036,12.918
21,2022-07-05T20:06:53.000Z,72413,369.6,47.951553,7.8180970,-3.99,19.50,7.6,55.8,-1.161,12.793
21,2022-07-05T20:07:02.000Z,72422,373.0,47.951108,7.8179680,-3.72,19.70,6.2,54.9,-1.269,12.743
21,2022-07-05T20:07:29.000Z,72448,371.0,47.949765,7.8171830,-3.62,19.81,6.3,54.9,-1.173,12.838
21,2022-07-05T20:07:35.000Z,72454,370.7,47.949395,7.8171370,-4.65,18.77,10.0,58.7,-1.169,12.842
21,2022-07-05T20:07:42.000Z,72462,370.6,47.949027,7.8171870,-4.76,18.67,10.5,59.1,-1.160,12.851
21,2022-07-05T20:07:51.000Z,72470,368.3,47.948658,7.8171330,-4.76,18.67,10.2,58.8,-1.213,12.799
21,2022-07-05T20:08:00.000Z,72480,366.9,47.948312,7.8169750,-4.65,18.77,10.5,59.1,-1.063,12.948
21,2022-07-05T20:08:27.000Z,72506,364.2,47.947550,7.8167450,-4.50,18.88,10.6,59.4,-0.928,13.100
21,2022-07-05T20:08:34.000Z,72514,368.7,47.947422,7.8167300,-4.08,19.29,10.7,59.5,-0.567,13.461
21,2022-07-05T20:08:40.000Z,72520,371.9,47.947298,7.8166880,-3.77,19.60,9.4,58.3,-0.579,13.448
21,2022-07-05T20:08:49.000Z,72529,379.0,47.947078,7.8165930,-3.57,19.81,8.9,57.7,-0.529,13.499
21,2022-07-05T20:08:58.000Z,72537,391.1,47.946703,7.8165030,-3.36,20.01,7.7,56.6,-0.633,13.395
21,2022-07-05T20:09:25.000Z,72565,407.2,47.945608,7.8167830,-2.69,20.63,6.3,55.2,-0.411,13.585
21,2022-07-05T20:09:34.000Z,72573,410.2,47.945185,7.8168450,-2.69,20.63,6.5,55.3,-0.371,13.625
21,2022-07-05T20:09:43.000Z,72582,410.2,47.944725,7.8168620,-2.79,20.53,6.4,55.3,-0.471,13.525
21,2022-07-05T20:09:52.000Z,72592,408.0,47.944307,7.8168280,-2.69,20.63,6.2,55.1,-0.430,13.565
21,2022-07-05T20:10:06.000Z,72606,406.4,47.943743,7.8165120,-2.61,20.63,5.8,55.1,-0.494,13.565
21,2022-07-05T20:10:33.000Z,72632,411.0,47.942958,7.8157150,-2.61,20.63,4.5,53.8,-0.811,13.248
21,2022-07-05T20:10:40.000Z,72640,409.4,47.942697,7.8160970,-2.30,20.94,5.2,54.5,-0.373,13.686
21,2022-07-05T20:10:46.000Z,72646,408.2,47.942403,7.8165280,-2.30,20.94,5.3,54.7,-0.333,13.727
21,2022-07-05T20:10:53.000Z,72653,410.9,47.942097,7.8168570,-2.40,20.84,5.8,55.1,-0.313,13.747
21,2022-07-05T20:10:59.000Z,72659,411.3,47.941953,7.8170550,-2.61,20.63,6.2,55.6,-0.375,13.684
21,2022-07-05T20:11:31.000Z,72691,393.3,47.943587,7.8178630,-2.51,20.63,6.0,55.7,-0.360,13.704
21,2022-07-05T20:11:38.000Z,72698,391.1,47.944047,7.8183630,-3.13,20.01,7.2,56.9,-0.593,13.471
21,2022-07-05T20:11:44.000Z,72704,385.7,47.944568,7.8187630,-3.33,19.81,7.6,57.3,-0.678,13.385
21,2022-07-05T20:11:50.000Z,72710,380.2,47.945163,7.8190030,-3.54,19.60,7.9,57.6,-0.783,13.281
21,2022-07-05T20:11:57.000Z,72717,374.5,47.945795,7.8194520,-4.06,19.08,10.5,60.2,-0.622,13.442
21,2022-07-05T20:12:29.000Z,72749,355.4,47.947472,7.8207850,-4.00,19.08,10.0,59.8,-0.717,13.351
21,2022-07-05T20:12:35.000Z,72755,352.1,47.947938,7.8212050,-4.21,18.88,10.9,60.7,-0.684,13.385
21,2022-07-05T20:12:42.000Z,72762,348.9,47.948413,7.8219380,-4.21,18.88,11.5,61.3,-0.559,13.509
21,2022-07-05T20:12:49.000Z,72769,342.8,47.948742,7.8229050,-4.42,18.67,12.3,62.2,-0.549,13.520
21,2022-07-05T20:12:55.000Z,72774,337.3,47.949057,7.8236770,-4.52,18.57,13.3,63.1,-0.423,13.646
21,2022-07-05T20:13:22.000Z,72802,317.1,47.950802,7.8268320,-4.46,18.57,13.2,63.2,-0.412,13.663
21,2022-07-05T20:13:29.000Z,72809,310.8,47.951375,7.8273570,-4.87,18.15,14.2,64.3,-0.543,13.532
21,2022-07-05T20:13:38.000Z,72818,304.2,47.952335,7.8277280,-4.87,18.15,14.7,64.7,-0.458,13.617
21,2022-07-05T20:13:47.000Z,72826,299.0,47.952832,7.8280000,-4.77,18.26,15.4,65.5,-0.201,13.874
21,2022-07-05T20:13:56.000Z,72836,294.8,47.953197,7.8282670,-4.77,18.26,15.4,65.5,-0.201,13.874
21,2022-07-05T20:14:23.000Z,72862,296.7,47.953883,7.8284970,-4.70,18.26,15.3,65.6,-0.196,13.891
21,2022-07-05T20:14:30.000Z,72870,297.4,47.954410,7.8285720,-4.29,18.67,15.5,65.8,0.224,14.311
21,2022-07-05T20:14:36.000Z,72876,297.4,47.954852,7.8285250,-4.49,18.46,14.5,64.8,-0.178,13.909
21,2022-07-05T20:14:45.000Z,72885,297.9,47.955470,7.8287650,-4.39,18.57,14.1,64.4,-0.162,13.925
21,2022-07-05T20:14:54.000Z,72893,299.8,47.956037,7.8290950,-4.08,18.88,14.0,64.3,0.081,14.168
21,2022-07-05T20:15:21.000Z,72921,294.6,47.957988,7.8303800,-4.02,18.88,13.6,64.2,0.017,14.151
21,2022-07-05T20:15:28.000Z,72928,292.4,47.958430,7.8309430,-3.51,19.39,13.8,64.5,0.550,14.683
21,2022-07-05T20:15:34.000Z,72934,291.1,47.958800,7.8313330,-3.82,19.08,13.8,64.5,0.265,14.398
21,2022-07-05T20:15:43.000Z,72943,289.2,47.959420,7.8314070,-3.40,19.50,13.8,64.4,0.640,14.773
21,2022-07-05T20:15:57.000Z,72957,284.0,47.960575,7.8310370,-3.30,19.60,13.4,64.0,0.637,14.770
21,2022-07-05T20:16:24.000Z,72983,278.6,47.962902,7.8302520,-3.24,19.60,13.2,63.9,0.634,14.752
21,2022-07-05T20:16:30.000Z,72989,276.7,47.963392,7.8301030,-3.45,19.39,13.4,64.2,0.493,14.610
21,2022-07-05T20:16:37.000Z,72996,273.8,47.964007,7.8299130,-3.45,19.39,13.6,64.3,0.529,14.646
21,2022-07-05T20:16:46.000Z,73005,270.6,47.964823,7.8296470,-3.35,19.50,13.4,64.1,0.582,14.699
21,2022-07-05T20:16:55.000Z,73015,269.2,47.965543,7.8292930,-3.04,19.81,13.4,64.1,0.871,14.988
21,2022-07-05T20:17:23.000Z,73042,271.0,47.966613,7.8282580,-2.89,19.91,13.1,64.0,0.951,15.060
21,2022-07-05T20:17:29.000Z,73048,270.9,47.966928,7.8282330,-2.68,20.11,13.0,63.9,1.115,15.224
21,2022-07-05T20:17:38.000Z,73057,271.1,47.967382,7.8283870,-2.68,20.11,13.0,63.9,1.115,15.224
21,2022-07-05T20:17:52.000Z,73071,270.9,47.968093,7.8282200,-2.58,20.22,12.7,63.6,1.149,15.258
21,2022-07-05T20:18:06.000Z,73085,270.1,47.968822,7.8282030,-2.42,20.32,12.5,63.6,1.224,15.350
21,2022-07-05T20:18:33.000Z,73113,277.6,47.969465,7.8285770,-2.42,20.32,11.7,62.8,1.049,15.175
21,2022-07-05T20:18:40.000Z,73120,283.7,47.969528,7.8288880,-2.01,20.74,10.8,61.9,1.217,15.342
21,2022-07-05T20:18:46.000Z,73126,288.4,47.969528,7.8291730,-1.90,20.84,10.0,61.1,1.107,15.233
21,2022-07-05T20:18:52.000Z,73131,293.9,47.969558,7.8294450,-1.80,20.94,9.6,60.7,1.117,15.243
21,2022-07-05T20:18:59.000Z,73138,301.3,47.969577,7.8297580,-1.70,21.05,8.2,59.3,0.862,14.987
21,2022-07-05T20:19:26.000Z,73166,300.9,47.970822,7.8300050,-1.23,21.46,6.1,57.5,0.731,14.906
21,2022-07-05T20:19:35.000Z,73174,296.5,47.971508,7.8300950,-1.13,21.56,4.9,56.3,0.524,14.699
21,2022-07-05T20:19:44.000Z,73183,289.9,47.971675,7.8308880,-1.13,21.56,4.3,55.7,0.356,14.532
21,2022-07-05T20:19:53.000Z,73193,290.5,47.971695,7.8316270,-1.13,21.56,3.8,55.2,0.231,14.406
21,2022-07-05T20:20:02.000Z,73202,292.7,47.971728,7.8323470,-1.00,21.66,2.8,54.4,0.100,14.300
21,2022-07-05T20:20:29.000Z,73229,300.1,47.971575,7.8339100,-1.00,21.66,2.7,54.3,0.057,14.257
21,2022-07-05T20:20:35.000Z,73234,298.4,47.971553,7.8337120,-1.11,21.56,2.7,54.3,-0.025,14.175
21,2022-07-05T20:20:42.000Z,73241,297.6,47.971642,7.8335400,-1.21,21.46,2.4,54.0,-0.191,14.009
21,2022-07-05T20:20:51.000Z,73250,299.0,47.971775,7.8334170,-1.31,21.35,4.1,55.7,0.142,14.342
21,2022-07-05T20:21:05.000Z,73264,301.2,47.972013,7.8335450,-1.27,21.35,4.6,56.3,0.296,14.508
21,2022-07-05T20:21:32.000Z,73292,302.0,47.971913,7.8338270,-1.38,21.25,4.9,56.7,0.294,14.506
21,2022-07-05T20:21:39.000Z,73299,301.4,47.971838,7.8339350,-1.79,20.84,6.1,57.8,0.217,14.430
21,2022-07-05T20:21:45.000Z,73305,299.8,47.971830,7.8340370,-2.00,20.63,6.6,58.4,0.166,14.378
21,2022-07-05T20:21:59.000Z,73319,299.0,47.971818,7.8342330,-2.00,20.63,6.3,58.1,0.087,14.299
21,2022-07-05T20:22:08.000Z,73328,299.8,47.971820,7.8343630,-1.85,20.74,5.9,57.8,0.108,14.324
21,2022-07-05T20:22:35.000Z,73355,304.4,47.971710,7.8347780,-1.85,20.74,4.9,56.8,-0.132,14.085
21,2022-07-05T20:22:47.000Z,73367,306.4,47.971690,7.8348750,-1.85,20.74,5.2,57.1,-0.072,14.145
21,2022-07-05T20:22:53.000Z,73373,306.5,47.971685,7.8348770,-1.75,20.84,5.3,57.2,0.052,14.269
21,2022-07-05T20:23:00.000Z,73380,306.6,47.971697,7.8348720,-1.75,20.84,5.3,57.2,0.052,14.269
21,2022-07-05T20:23:06.000Z,73386,306.6,47.971787,7.8348750,-1.79,20.74,5.5,57.4,0.062,14.225
21,2022-07-05T20:23:33.000Z,73412,307.2,47.972870,7.8357300,-1.90,20.63,4.6,56.5,-0.260,13.903
21,2022-07-05T20:23:40.000Z,73419,306.3,47.973110,7.8359120,-2.41,20.11,7.1,59.0,-0.091,14.071
21,2022-07-05T20:23:49.000Z,73428,302.4,47.973405,7.8361200,-2.31,20.22,6.5,58.4,-0.142,14.020
21,2022-07-05T20:23:55.000Z,73434,300.8,47.973545,7.8362050,-2.21,20.32,5.9,57.8,-0.194,13.968
21,2022-07-05T20:24:04.000Z,73444,299.9,47.973770,7.8363470,-2.08,20.42,5.6,57.9,-0.190,14.071
21,2022-07-05T20:24:29.000Z,73469,302.7,47.973843,7.8367300,-1.87,20.63,5.7,58.1,0.038,14.299
21,2022-07-05T20:24:38.000Z,73478,303.0,47.973682,7.8368980,-1.87,20.63,5.7,58.0,0.018,14.279
21,2022-07-05T20:24:47.000Z,73486,303.6,47.973653,7.8369270,-1.87,20.63,6.0,58.3,0.097,14.359
21,2022-07-05T20:25:01.000Z,73500,304.7,47.973482,7.8370320,-1.92,20.53,5.7,58.1,-0.020,14.214
21,2022-07-05T20:25:10.000Z,73509,307.5,47.973203,7.8371070,-2.02,20.42,6.7,59.1,0.130,14.365
21,2022-07-05T20:25:37.000Z,73537,323.3,47.972633,7.8371980,-2.02,20.42,7.2,59.6,0.248,14.483
21,2022-07-05T20:25:44.000Z,73544,326.0,47.972582,7.8372180,-2.43,20.01,8.6,61.0,0.210,14.445
21,2022-07-05T20:25:50.000Z,73550,326.6,47.972540,7.8372470,-2.43,20.01,8.7,61.1,0.229,14.464
21,2022-07-05T20:25:59.000Z,73559,329.2,47.972467,7.8372830,-2.43,20.01,8.7,61.1,0.229,14.464
21,2022-07-05T20:26:08.000Z,73567,332.2,47.972392,7.8372750,-2.29,20.11,8.3,61.0,0.255,14.551
21,2022-07-05T20:26:35.000Z,73595,339.4,47.972002,7.8373150,-2.70,19.70,9.6,62.4,0.189,14.485
21,2022-07-05T20:26:49.000Z,73609,337.4,47.971573,7.8371900,-2.91,19.50,10.1,62.9,0.125,14.422
21,2022-07-05T20:26:58.000Z,73618,334.1,47.971403,7.8371950,-3.01,19.39,10.3,63.1,0.074,14.371
21,2022-07-05T20:27:07.000Z,73626,331.6,47.971390,7.8372720,-2.98,19.39,10.6,63.3,0.158,14.426
21,2022-07-05T20:27:16.000Z,73635,329.8,47.971388,7.8373020,-2.88,19.50,10.9,63.6,0.321,14.588
21,2022-07-05T20:27:43.000Z,73663,326.8,47.971555,7.8373150,-2.98,19.39,10.7,63.5,0.195,14.463
21,2022-07-05T20:27:49.000Z,73669,327.0,47.971557,7.8373280,-2.88,19.50,10.8,63.6,0.302,14.569
21,2022-07-05T20:27:56.000Z,73676,326.9,47.971558,7.8373320,-2.88,19.50,10.9,63.6,0.321,14.588
21,2022-07-05T20:31:07.000Z,73867,180.9,47.971688,7.8388800,-2.63,19.60,10.3,63.5,0.403,14.658
21,2022-07-05T20:31:16.000Z,73876,190.7,47.971668,7.8388650,-2.63,19.60,10.5,63.7,0.440,14.696
21,2022-07-05T20:31:25.000Z,73885,199.0,47.971652,7.8388780,-2.63,19.60,10.7,63.9,0.478,14.733
21,2022-07-05T20:31:52.000Z,73912,214.2,47.971613,7.8388330,-2.63,19.60,10.6,63.8,0.459,14.714
21,2022-07-05T20:31:59.000Z,73919,216.9,47.971613,7.8388580,-2.53,19.70,10.6,63.8,0.567,14.823
21,2022-07-05T20:32:05.000Z,73924,218.6,47.971623,7.8388770,-2.60,19.60,10.3,63.6,0.421,14.677
21,2022-07-05T20:32:14.000Z,73934,222.9,47.971625,7.8388030,-2.60,19.60,10.5,63.8,0.458,14.714
21,2022-07-05T20:32:23.000Z,73943,228.1,47.971627,7.8386500,-2.49,19.70,10.5,63.8,0.566,14.823
21,2022-07-05T20:32:50.000Z,73969,242.6,47.971638,7.8382880,-2.49,19.70,10.5,63.8,0.566,14.823
21,2022-07-05T20:32:57.000Z,73976,243.6,47.971610,7.8382650,-2.49,19.70,10.4,63.7,0.547,14.804
21,2022-07-05T20:33:03.000Z,73982,244.0,47.971562,7.8382550,-2.45,19.70,10.3,63.7,0.561,14.804
21,2022-07-05T20:33:09.000Z,73989,244.4,47.971562,7.8382830,-2.45,19.70,9.8,63.2,0.430,14.673
21,2022-07-05T20:33:21.000Z,74001,248.7,47.971855,7.8383800,-2.55,19.60,10.0,63.4,0.378,14.621
21,2022-07-05T20:33:48.000Z,74027,254.3,47.971765,7.8392620,-2.66,19.50,9.8,63.2,0.234,14.477
21,2022-07-05T20:33:55.000Z,74034,255.3,47.971952,7.8398230,-2.97,19.19,10.0,63.4,0.007,14.250
21,2022-07-05T20:34:04.000Z,74043,256.4,47.972355,7.8402180,-2.61,19.50,9.6,63.2,0.241,14.477
21,2022-07-05T20:34:13.000Z,74053,257.2,47.972590,7.8411080,-2.51,19.60,9.2,62.7,0.236,14.472
21,2022-07-05T20:34:22.000Z,74062,258.7,47.972790,7.8421370,-2.51,19.60,9.2,62.7,0.236,14.472
21,2022-07-05T20:34:47.000Z,74086,264.1,47.972455,7.8437180,-2.51,19.60,9.2,62.7,0.236,14.472
21,2022-07-05T20:34:55.000Z,74094,264.8,47.972290,7.8438470,-2.51,19.60,9.0,62.5,0.180,14.416
21,2022-07-05T20:35:02.000Z,74101,264.7,47.972197,7.8440520,-2.34,19.70,9.0,62.7,0.324,14.560
21,2022-07-05T20:35:08.000Z,74108,264.5,47.972112,7.8442120,-2.34,19.70,9.0,62.8,0.343,14.579
21,2022-07-05T20:35:15.000Z,74115,264.4,47.971975,7.8444100,-2.34,19.70,9.0,62.7,0.324,14.560
21,2022-07-05T20:35:43.000Z,74143,263.1,47.971532,7.8443770,-2.34,19.70,9.3,63.0,0.399,14.635
21,2022-07-05T20:35:49.000Z,74149,261.7,47.971488,7.8444330,-2.44,19.60,9.6,63.3,0.366,14.603
21,2022-07-05T20:35:58.000Z,74158,259.2,47.971310,7.8446530,-2.44,19.60,9.5,63.2,0.348,14.584
21,2022-07-05T20:36:07.000Z,74167,256.7,47.971190,7.8448520,-2.30,19.70,9.0,62.9,0.370,14.598
21,2022-07-05T20:36:18.000Z,74177,252.9,47.971065,7.8452900,-2.30,19.70,9.5,63.3,0.483,14.710
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.41,19.60,9.0,62.8,0.263,14.491
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.72,19.29,9.8,63.6,0.165,14.393
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.82,19.19,10.1,63.9,0.132,14.359
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.82,19.19,9.7,63.6,0.059,14.287
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.82,19.19,9.9,63.7,0.096,14.323
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.82,19.19,9.8,63.6,0.077,14.305
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.61,19.39,9.0,62.9,0.088,14.316
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.51,19.50,8.9,62.7,0.138,14.366
21,2022-07-05T20:36:32.000Z,74191,247.8,47.971208,7.8462980,-2.51,19.50,8.7,62.5,0.101,14.329
21,2022-07-05T20:38:09.000Z,74288,205.9,47.967548,7.8512530,-2.42,19.50,8.3,62.5,0.073,14.329
21,2022-07-05T20:38:34.000Z,74314,209.0,47.966628,7.8527720,-2.42,19.50,8.3,62.5,0.073,14.329
21,2022-07-05T20:38:40.000Z,74320,210.3,47.966520,7.8531050,-2.63,19.29,9.1,63.3,0.063,14.320
21,2022-07-05T20:38:50.000Z,74330,217.9,47.966547,7.8536770,-2.63,19.29,8.9,63.1,0.027,14.283
21,2022-07-05T20:38:56.000Z,74336,216.6,47.966422,7.8540420,-2.53,19.39,8.5,62.7,0.022,14.279
21,2022-07-05T20:39:05.000Z,74345,212.1,47.966173,7.8545870,-2.38,19.50,8.5,62.8,0.163,14.403
21,2022-07-05T20:39:32.000Z,74372,194.5,47.965652,7.8558280,-2.48,19.39,8.5,62.8,0.057,14.297
21,2022-07-05T20:39:39.000Z,74379,188.8,47.965625,7.8560000,-2.17,19.70,7.8,62.1,0.189,14.429
21,2022-07-05T20:39:53.000Z,74392,180.9,47.965683,7.8557530,-2.07,19.81,7.1,61.4,0.107,14.347
21,2022-07-05T20:40:02.000Z,74402,176.0,47.965848,7.8555000,-1.93,19.91,5.5,59.9,-0.136,14.093
21,2022-07-05T20:40:16.000Z,74416,169.7,47.965995,7.8563570,-1.72,20.11,4.7,59.0,-0.157,14.071
21,2022-07-05T20:40:43.000Z,74442,158.8,47.965115,7.8576830,-1.72,20.11,3.9,58.3,-0.330,13.898
21,2022-07-05T20:40:50.000Z,74450,155.5,47.964930,7.8580130,-1.62,20.22,3.1,57.5,-0.440,13.788
21,2022-07-05T20:40:56.000Z,74456,152.4,47.964795,7.8582400,-1.72,20.11,3.4,57.7,-0.465,13.763
