,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
808,7/5/2022 20:52,2,7/5/2022 20:52,75148,261.5,47.981408,7.847012,-2.07,19.3,7.2,62.8,0.072,14.218,285.4782715,19.35510876,-2.014891235,9194.0,0.5148,0.1436,0.3252,0.0164,0.0,0.0
822,7/5/2022 20:55,2,7/5/2022 20:55,75312,277.6,47.986172,7.84721,-0.59,20.7,-0.1,55.9,-0.336,13.824,279.1522522,20.71398964,-0.576010361,12818.0,0.2284,0.1552,0.596,0.0204,0.0,0.0
823,7/5/2022 20:55,2,7/5/2022 20:55,75322,277.3,47.986208,7.84666,-0.49,20.8,-0.4,55.6,-0.323,13.836,279.2625122,20.81470633,-0.475293671,12817.0,0.234,0.3696,0.3852,0.0112,0.0,0.0
824,7/5/2022 20:55,2,7/5/2022 20:55,75349,282.3,47.986322,7.845018,-0.49,20.8,-0.4,55.6,-0.323,13.836,280.1826782,20.82068741,-0.469312592,12815.0,0.28,0.2752,0.438,0.0068,0.0,0.0
827,7/5/2022 20:56,2,7/5/2022 20:56,75374,284.7,47.986753,7.844222,-0.34,20.9,-1.1,54.9,-0.383,13.748,279.4240112,20.91575607,-0.324243927,13154.0,0.5368,0.0996,0.3476,0.016,0.0,0.0
828,7/5/2022 20:56,2,7/5/2022 20:56,75383,283.2,47.9871,7.844288,-0.24,21.0,-1.2,54.8,-0.321,13.809,279.2634277,21.01471228,-0.22528772,13494.0,0.4204,0.1592,0.406,0.0144,0.0,0.0
833,7/5/2022 20:57,2,7/5/2022 20:57,75438,274.4,47.989048,7.84459,-0.1,21.1,-1.9,54.3,-0.363,13.769,277.0446777,21.10029041,-0.099709595,14854.0,0.5592,0.0668,0.3692,0.0048,0.0,0.0
845,7/5/2022 19:30,5,7/5/2022 19:30,70257,206.6,47.993517,7.845128,0.54,25.3,0.7,41.8,0.907,13.733,282.6882019,25.33697331,0.576973312,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
852,7/5/2022 19:32,5,7/5/2022 19:32,70326,295.8,47.99633,7.846455,0.79,25.51,-1.9,38.7,0.235,12.881,282.5479431,25.54606163,0.82606163,20297.0,0.116,0.4844,0.3852,0.0144,0.0,0.0
855,7/5/2022 19:32,5,7/5/2022 19:32,70370,306.0,47.997778,7.848032,0.79,25.51,-0.9,39.8,0.587,13.233,281.3396301,25.5382076,0.818207596,21320.0,0.176,0.5132,0.3096,0.0012,0.0,0.0
862,7/5/2022 19:34,5,7/5/2022 19:34,70455,306.3,47.99881,7.848508,0.53,25.2,1.9,42.5,1.265,13.891,279.2634583,25.21471248,0.544712479,22341.0,0.1984,0.41,0.3748,0.0168,0.0,0.0
864,7/5/2022 19:34,5,7/5/2022 19:34,70478,294.1,48.0002,7.849075,0.43,25.1,2.4,43.1,1.352,13.978,275.9900208,25.09343513,0.423435135,23361.0,0.1976,0.1904,0.5352,0.0768,0.0,0.0
868,7/5/2022 19:35,5,7/5/2022 19:35,70526,276.0,48.00118,7.85124,0.35,24.99,3.4,44.1,1.594,14.234,278.6987,25.00104155,0.36104155,24045.0,0.4284,0.21,0.3396,0.022,0.0,0.0
869,7/5/2022 19:35,5,7/5/2022 19:35,70535,272.7,48.001633,7.851457,0.35,24.99,3.4,44.1,1.594,14.234,277.5080566,24.99330237,0.353302368,24385.0,0.348,0.3104,0.3356,0.006,0.0,0.0
870,7/5/2022 19:36,5,7/5/2022 19:36,70563,277.7,48.002657,7.851388,0.28,24.89,3.5,44.6,1.589,14.283,271.610199,24.85496629,0.244966293,25065.0,0.2172,0.4116,0.3616,0.0096,0.0,0.0
875,7/5/2022 19:37,5,7/5/2022 19:37,70621,270.4,48.001512,7.847807,-0.1,24.48,3.1,44.4,1.131,13.87,273.6425476,24.45817656,-0.121823441,24380.0,0.3468,0.186,0.394,0.0732,0.0,0.0
876,7/5/2022 19:37,5,7/5/2022 19:37,70628,269.0,48.001305,7.84756,-0.1,24.48,2.4,43.6,0.899,13.638,273.9666138,24.46028299,-0.11971701,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
877,7/5/2022 19:37,5,7/5/2022 19:37,70634,266.3,48.001377,7.847167,-0.1,24.48,2.2,43.4,0.833,13.572,274.3256836,24.46261694,-0.117383057,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
879,7/5/2022 19:37,5,7/5/2022 19:37,70652,263.4,48.001743,7.846012,0.1,24.68,1.0,42.2,0.632,13.371,273.6585999,24.6582809,0.078280899,24377.0,0.0464,0.556,0.3944,0.0032,0.0,0.0
881,7/5/2022 19:38,5,7/5/2022 19:38,70690,259.4,48.00261,7.843633,0.03,24.58,1.2,42.5,0.638,13.355,269.6003418,24.53190222,-0.018097778,25053.0,0.2364,0.374,0.376,0.0136,0.0,0.0
896,7/5/2022 19:40,5,7/5/2022 19:40,70854,267.0,48.003835,7.839947,0.27,24.79,-0.1,41.5,0.406,13.217,267.7545471,24.72990456,0.209904556,26068.0,0.2352,0.4156,0.332,0.0172,0.0,0.0
897,7/5/2022 19:41,5,7/5/2022 19:41,70864,268.0,48.00408,7.839502,0.19,24.68,-0.2,41.7,0.321,13.203,266.6421814,24.61267418,0.122674179,26407.0,0.2724,0.2948,0.4156,0.0172,0.0,0.0
898,7/5/2022 19:41,5,7/5/2022 19:41,70873,267.1,48.004367,7.839082,0.29,24.79,-0.2,41.7,0.402,13.285,265.9105225,24.7179184,0.217918396,26407.0,0.2724,0.2948,0.4156,0.0172,0.0,0.0
909,7/5/2022 19:43,5,7/5/2022 19:43,71006,258.6,48.00619,7.836162,0.02,24.48,1.0,43.3,0.569,13.538,261.9026489,24.38186722,-0.078132782,27736.0,0.078,0.3128,0.3984,0.2108,0.0,0.0
910,7/5/2022 19:43,5,7/5/2022 19:43,71030,257.1,48.006272,7.835762,0.02,24.48,0.9,43.2,0.536,13.505,260.8447571,24.37499092,-0.085009079,28059.0,0.1888,0.1248,0.4632,0.2232,0.0,0.0
911,7/5/2022 19:43,5,7/5/2022 19:43,71037,257.5,48.006277,7.835533,0.12,24.58,0.0,42.3,0.319,13.289,260.8447571,24.47499092,0.014990921,28058.0,0.1516,0.3264,0.5168,0.0052,0.0,0.0
912,7/5/2022 19:44,5,7/5/2022 19:44,71045,259.3,48.006502,7.835142,0.14,24.58,-0.5,42.1,0.182,13.255,258.932312,24.46256003,0.022560028,28058.0,0.1516,0.3264,0.5168,0.0052,0.0,0.0
913,7/5/2022 19:44,5,7/5/2022 19:44,71054,262.2,48.00676,7.834875,0.24,24.68,-0.7,42.0,0.23,13.304,258.1481934,24.55746326,0.117463257,28380.0,0.0904,0.3732,0.5048,0.0316,0.0,0.0
914,7/5/2022 19:44,5,7/5/2022 19:44,71064,264.5,48.006907,7.834718,0.24,24.68,-0.8,41.9,0.197,13.27,258.5842285,24.56029749,0.120297485,28380.0,0.0904,0.3732,0.5048,0.0316,0.0,0.0
921,7/5/2022 19:45,5,7/5/2022 19:45,71156,263.9,48.008508,7.834428,0.26,24.68,-0.4,42.2,0.328,13.371,257.1186218,24.55077104,0.130771042,29672.0,0.1872,0.3612,0.3564,0.0952,0.0,0.0
925,7/5/2022 19:46,5,7/5/2022 19:46,71201,257.4,48.009773,7.832195,0.41,24.79,-1.1,41.9,0.222,13.352,254.9792938,24.64686541,0.26686541,30315.0,0.1972,0.3548,0.388,0.06,0.0,0.0
926,7/5/2022 19:46,5,7/5/2022 19:46,71214,257.3,48.009773,7.832197,0.41,24.79,-1.0,42.0,0.256,13.386,254.9792938,24.64686541,0.26686541,30315.0,0.1972,0.3548,0.388,0.06,0.0,0.0
927,7/5/2022 19:47,5,7/5/2022 19:47,71223,257.3,48.00978,7.832197,0.43,24.79,-1.6,41.8,0.079,13.318,254.9792938,24.64686541,0.28686541,30315.0,0.1972,0.3548,0.388,0.06,0.0,0.0
928,7/5/2022 19:47,5,7/5/2022 19:47,71231,256.8,48.009953,7.832197,0.43,24.79,-1.7,41.7,0.046,13.285,254.6364594,24.64463699,0.284636986,30618.0,0.1192,0.4604,0.3772,0.0432,0.0,0.0
929,7/5/2022 19:47,5,7/5/2022 19:47,71241,256.5,48.010252,7.832675,0.33,24.68,-1.6,41.8,-0.002,13.237,254.3555908,24.53281134,0.18281134,30618.0,0.1192,0.4604,0.3772,0.0432,0.0,0.0
948,7/5/2022 19:51,5,7/5/2022 19:51,71472,252.6,48.012377,7.829103,-0.6,23.66,2.0,45.7,0.355,13.58,249.3938751,23.48056019,-0.779439812,31823.0,0.3184,0.294,0.3048,0.0828,0.0,0.0
949,7/5/2022 19:51,5,7/5/2022 19:51,71481,250.8,48.01269,7.829617,-0.7,23.55,2.6,46.2,0.427,13.652,249.8097382,23.3732633,-0.876736702,32066.0,0.2316,0.2948,0.4076,0.066,0.0,0.0
951,7/5/2022 19:52,5,7/5/2022 19:52,71521,249.7,48.013537,7.829362,-1.09,23.14,4.4,48.2,0.636,13.868,248.437561,22.95434415,-1.275655853,32549.0,0.3056,0.2412,0.3348,0.1184,0.0,0.0
969,7/5/2022 19:55,5,7/5/2022 19:55,71728,236.7,48.016532,7.821448,-0.8,23.35,3.2,47.4,0.515,13.825,241.3665314,23.11838245,-1.031617546,34074.0,0.2296,0.3956,0.3368,0.038,0.0,0.0
970,7/5/2022 19:55,5,7/5/2022 19:55,71755,236.3,48.017583,7.820225,-0.69,23.45,3.4,47.6,0.663,13.973,239.6019745,23.20691283,-0.933087166,34500.0,0.164,0.4316,0.3272,0.0772,0.0,0.0
971,7/5/2022 19:56,5,7/5/2022 19:56,71762,236.0,48.017863,7.820595,-0.56,23.55,3.2,47.6,0.73,14.06,238.5825043,23.30028628,-0.809713722,34725.0,0.352,0.2828,0.3028,0.0624,0.0,0.0
972,7/5/2022 19:56,5,7/5/2022 19:56,71768,236.5,48.018108,7.820945,-0.77,23.35,4.2,48.6,0.835,14.165,238.3743744,23.09893343,-1.021066566,34725.0,0.352,0.2828,0.3028,0.0624,0.0,0.0
994,7/5/2022 20:00,5,7/5/2022 20:00,72025,235.2,48.016953,7.814907,-2.12,21.8,8.2,54.1,0.694,14.339,239.2708435,21.55476048,-2.365239517,34278.0,0.3308,0.3284,0.3056,0.0352,0.0,0.0
996,7/5/2022 20:01,5,7/5/2022 20:01,72061,237.2,48.015777,7.815548,-1.41,22.42,5.9,52.1,0.705,14.331,240.1042786,22.18017781,-1.649822189,33637.0,0.3472,0.3144,0.3148,0.0236,0.0,0.0
997,7/5/2022 20:01,5,7/5/2022 20:01,72070,237.0,48.01558,7.815902,-1.31,22.52,5.5,51.6,0.677,14.302,240.1266174,22.28032301,-1.549676987,33637.0,0.3472,0.3144,0.3148,0.0236,0.0,0.0
999,7/5/2022 20:01,5,7/5/2022 20:01,72089,238.3,48.015178,7.816677,-1.31,22.52,5.4,51.5,0.648,14.273,239.7106171,22.27761901,-1.552380989,33425.0,0.3428,0.2272,0.3532,0.0768,0.0,0.0
1000,7/5/2022 20:01,5,7/5/2022 20:01,72115,242.4,48.014255,7.818272,-0.79,23.04,3.7,49.9,0.643,14.268,241.6345367,22.81012449,-1.019875511,32999.0,0.238,0.3664,0.3372,0.0584,0.0,0.0
1002,7/5/2022 20:02,5,7/5/2022 20:02,72132,244.5,48.013718,7.819225,-0.6,23.14,2.5,49.1,0.436,14.143,243.113739,22.9197393,-0.820260696,32534.0,0.2916,0.318,0.308,0.0824,0.0,0.0
1038,7/5/2022 20:09,5,7/5/2022 20:09,72551,249.3,48.010657,7.81201,0.02,23.35,0.8,49.6,0.479,14.475,242.8529205,23.12804398,-0.201956017,31072.0,0.2076,0.3436,0.406,0.0428,0.0,0.0
1040,7/5/2022 20:09,5,7/5/2022 20:09,72588,251.3,48.009917,7.813397,0.13,23.45,1.4,50.3,0.756,14.752,246.1812134,23.24967789,-0.070322113,30590.0,0.2384,0.3712,0.3476,0.0428,0.0,0.0
1041,7/5/2022 20:09,5,7/5/2022 20:09,72596,253.8,48.009713,7.813772,0.02,23.35,1.6,50.5,0.727,14.722,245.9174805,23.14796362,-0.182036377,30590.0,0.2384,0.3712,0.3476,0.0428,0.0,0.0
1056,7/5/2022 20:12,5,7/5/2022 20:12,72769,247.3,48.00873,7.816382,-0.77,22.32,2.2,52.1,0.173,14.241,246.518219,22.12186842,-0.968131577,29645.0,0.2544,0.3516,0.3564,0.0376,0.0,0.0
1129,7/5/2022 20:27,5,7/5/2022 20:27,73632,247.2,48.008123,7.823037,-0.47,21.91,0.3,53.0,-0.122,14.145,252.2016296,21.74881059,-0.631189407,29332.0,0.4432,0.2032,0.3144,0.0392,0.0,0.0
1130,7/5/2022 20:27,5,7/5/2022 20:27,73658,249.1,48.008658,7.823765,-0.16,22.21,-0.8,52.0,-0.144,14.124,252.281311,22.04932852,-0.320671478,29656.0,0.246,0.322,0.3976,0.0344,0.0,0.0
1131,7/5/2022 20:27,5,7/5/2022 20:27,73668,250.3,48.008955,7.824113,-0.06,22.32,-1.2,51.5,-0.172,14.096,251.6158142,22.15500279,-0.224997208,29979.0,0.1796,0.2592,0.4732,0.088,0.0,0.0
1136,7/5/2022 20:28,5,7/5/2022 20:28,73728,251.3,48.008612,7.82567,0.39,22.73,-2.1,50.6,-0.027,14.213,250.9276123,22.56052948,0.22052948,29659.0,0.16,0.3628,0.3168,0.1604,0.0,0.0
1137,7/5/2022 20:28,5,7/5/2022 20:28,73735,251.4,48.008472,7.826052,0.49,22.83,-2.6,50.2,-0.058,14.182,250.9510498,22.66068182,0.320681824,29659.0,0.16,0.3628,0.3168,0.1604,0.0,0.0
1173,7/5/2022 20:36,5,7/5/2022 20:36,74168,267.2,48.001313,7.83751,1.14,23.14,-4.7,49.1,-0.084,14.143,268.521698,23.08489104,1.084891037,24024.0,0.1236,0.3204,0.5456,0.0104,0.0,0.0
1174,7/5/2022 20:36,5,7/5/2022 20:36,74176,266.3,48.001103,7.838145,1.14,23.14,-4.7,49.1,-0.084,14.143,269.5444641,23.09153902,1.091539017,24025.0,0.0608,0.5956,0.3372,0.0064,0.0,0.0
1175,7/5/2022 20:36,5,7/5/2022 20:36,74204,270.8,48.000515,7.839827,1.14,23.14,-4.7,49.1,-0.084,14.143,270.3308105,23.09665027,1.096650269,23688.0,0.202,0.2192,0.5148,0.064,0.0,0.0
1176,7/5/2022 20:36,5,7/5/2022 20:36,74211,273.4,48.000317,7.840292,1.14,23.14,-4.6,49.2,-0.054,14.174,270.7884521,23.09962494,1.099624939,23348.0,0.0412,0.356,0.6028,0.0,0.0,0.0
1180,7/5/2022 20:37,5,7/5/2022 20:37,74266,272.9,47.999438,7.843602,1.09,23.04,-4.5,49.5,-0.064,14.147,272.3757019,23.00994206,1.059942062,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
1181,7/5/2022 20:37,5,7/5/2022 20:37,74272,272.9,47.999438,7.843602,0.99,22.93,-4.3,49.7,-0.091,14.12,272.3757019,22.89994206,0.959942062,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
1182,7/5/2022 20:38,5,7/5/2022 20:38,74279,272.9,47.999438,7.843602,0.99,22.93,-4.2,49.8,-0.061,14.15,272.3757019,22.89994206,0.959942062,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
1183,7/5/2022 20:38,5,7/5/2022 20:38,74288,272.9,47.999438,7.843602,0.91,22.83,-4.3,49.9,-0.164,14.092,272.3757019,22.79994206,0.879942062,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
1184,7/5/2022 20:38,5,7/5/2022 20:38,74298,272.9,47.999438,7.843602,0.91,22.83,-4.2,50.0,-0.134,14.122,272.3757019,22.79994206,0.879942062,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
1185,7/5/2022 20:38,5,7/5/2022 20:38,74324,273.1,47.999085,7.845523,0.91,22.83,-4.2,50.0,-0.134,14.122,276.2312622,22.8250032,0.905003204,22336.0,0.1084,0.5132,0.3656,0.0128,0.0,0.0
1186,7/5/2022 20:38,5,7/5/2022 20:38,74331,272.4,47.998987,7.846115,0.81,22.73,-3.9,50.3,-0.133,14.124,276.328064,22.72563242,0.805632416,22337.0,0.0252,0.6692,0.3052,0.0004,0.0,0.0
1187,7/5/2022 20:38,5,7/5/2022 20:38,74338,271.8,47.998928,7.84657,1.02,22.93,-4.4,49.8,-0.107,14.15,277.8476868,22.93550996,1.025509964,22338.0,0.0276,0.644,0.3284,0.0,0.0,0.0
1188,7/5/2022 20:39,5,7/5/2022 20:39,74346,274.5,47.998878,7.847295,1.16,23.04,-4.9,49.4,-0.124,14.116,278.7840271,23.05159618,1.171596176,22339.0,0.146,0.4628,0.3808,0.0104,0.0,0.0
1189,7/5/2022 20:39,5,7/5/2022 20:39,74355,281.1,47.99865,7.84777,1.16,23.04,-5.2,49.1,-0.185,14.056,280.3744507,23.06193393,1.181933929,21999.0,0.0812,0.3948,0.5208,0.0032,0.0,0.0
1193,7/5/2022 20:40,5,7/5/2022 20:40,74410,277.1,47.996198,7.846252,0.58,22.42,-3.0,51.4,-0.073,14.155,283.024292,22.4591579,0.619157898,20297.0,0.116,0.4844,0.3852,0.0144,0.0,0.0
1197,7/5/2022 20:41,5,7/5/2022 20:41,74462,274.2,47.993718,7.845187,0.09,21.91,-1.1,53.5,0.004,14.259,283.2820129,21.95083308,0.130833084,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
1198,7/5/2022 19:33,6,7/5/2022 19:33,70389,284.0,47.992002,7.845235,0.85,25.53,-2.6,38.2,0.041,12.733,278.388031,25.5390222,0.859022202,17235.0,0.2384,0.3772,0.3772,0.0072,0.0,0.0
1201,7/5/2022 19:33,6,7/5/2022 19:33,70434,281.8,47.989805,7.843545,0.85,25.53,-2.8,38.0,-0.018,12.675,273.9630432,25.51025978,0.830259781,15533.0,0.0836,0.5672,0.3324,0.0168,0.0,0.0
1206,7/5/2022 19:35,6,7/5/2022 19:35,70500,282.7,47.988268,7.842427,0.86,25.53,-2.5,38.1,0.078,12.704,275.045166,25.51729358,0.847293579,14171.0,0.5628,0.076,0.348,0.0132,0.0,0.0
1207,7/5/2022 19:35,6,7/5/2022 19:35,70505,281.5,47.98805,7.842405,0.89,25.53,-2.0,38.7,0.268,12.908,275.4292908,25.51979039,0.87979039,14171.0,0.5628,0.076,0.348,0.0132,0.0,0.0
1208,7/5/2022 19:35,6,7/5/2022 19:35,70531,277.5,47.987628,7.84288,0.89,25.53,-2.5,38.3,0.122,12.763,276.9132996,25.52943645,0.889436447,13832.0,0.2784,0.3764,0.342,0.0032,0.0,0.0
1209,7/5/2022 19:35,6,7/5/2022 19:35,70542,277.8,47.987727,7.843593,0.79,25.42,-2.6,38.2,0.015,12.655,278.3072815,25.42849733,0.79849733,13833.0,0.1896,0.432,0.3616,0.0168,0.0,0.0
1210,7/5/2022 19:35,6,7/5/2022 19:35,70556,280.0,47.987883,7.844585,0.99,25.63,-2.0,38.8,0.377,13.017,278.6796265,25.64091757,1.000917572,13834.0,0.4012,0.2464,0.334,0.0184,0.0,0.0
1211,7/5/2022 19:36,6,7/5/2022 19:36,70576,282.2,47.988048,7.84603,1.02,25.63,-1.9,39.2,0.441,13.134,280.6125793,25.65348177,1.043481766,14176.0,0.1052,0.4264,0.4644,0.004,0.0,0.0
1213,7/5/2022 19:36,6,7/5/2022 19:36,70612,286.2,47.988763,7.848145,1.02,25.63,-1.7,39.3,0.499,13.193,280.1065674,25.65019269,1.040192688,14520.0,0.0792,0.2972,0.588,0.0356,0.0,0.0
1214,7/5/2022 19:36,6,7/5/2022 19:36,70619,288.8,47.988842,7.848553,0.92,25.53,-1.7,39.4,0.418,13.112,280.1408386,25.55041545,0.940415451,14860.0,0.1492,0.4608,0.3816,0.0084,0.0,0.0
1216,7/5/2022 19:37,6,7/5/2022 19:37,70642,297.0,47.989175,7.849757,0.64,25.22,-0.2,41.0,0.677,13.415,281.3689575,25.24839822,0.668398224,14862.0,0.2984,0.3172,0.382,0.0024,0.0,0.0
1228,7/5/2022 19:40,6,7/5/2022 19:40,70808,284.6,47.99058,7.859535,-2.21,22.32,10.0,51.6,1.298,14.109,287.8600464,22.3905903,-2.139409698,15897.0,0.226,0.2324,0.3392,0.0228,0.1796,0.0
1229,7/5/2022 19:40,6,7/5/2022 19:40,70816,284.2,47.990572,7.860227,-2.41,22.11,10.1,51.7,1.145,13.957,288.6399536,22.1856597,-2.334340302,15898.0,0.2796,0.1944,0.3136,0.04,0.1724,0.0
1239,7/5/2022 19:42,6,7/5/2022 19:42,70931,288.1,47.990802,7.868618,-2.68,21.8,11.9,54.0,1.378,14.302,292.871582,21.90316528,-2.576834717,15910.0,0.3344,0.2724,0.3236,0.0696,0.0,0.0
1240,7/5/2022 19:42,6,7/5/2022 19:42,70940,287.0,47.990753,7.86929,-2.68,21.8,13.2,55.3,1.728,14.652,294.0987549,21.91114191,-2.568858093,15911.0,0.1244,0.3628,0.4608,0.052,0.0,0.0
1242,7/5/2022 19:42,6,7/5/2022 19:42,70963,287.1,47.990762,7.871005,-2.99,21.49,15.4,57.5,2.003,14.928,294.3871765,21.60301665,-2.876983353,15914.0,0.4712,0.1604,0.3208,0.0476,0.0,0.0
1275,7/5/2022 19:49,6,7/5/2022 19:49,71378,301.3,47.987273,7.898967,-3.55,20.76,14.1,57.9,1.056,14.369,315.8614807,21.01259962,-3.297400375,13235.0,0.2916,0.23,0.3312,0.1368,0.0104,0.0
1306,7/5/2022 19:55,6,7/5/2022 19:55,71757,331.9,47.979585,7.902363,-3.07,21.07,12.1,56.4,0.955,14.265,327.2191772,21.39642465,-2.743575348,8061.0,0.3624,0.2844,0.3248,0.0284,0.0,0.0
1307,7/5/2022 19:56,6,7/5/2022 19:56,71765,333.5,47.979445,7.902875,-3.14,20.97,12.2,56.5,0.889,14.219,327.5840759,21.29879649,-2.811203506,7819.0,0.3608,0.2668,0.318,0.0544,0.0,0.0
1341,7/5/2022 20:02,6,7/5/2022 20:02,72178,350.9,47.97267,7.911333,-4.23,19.52,15.2,61.9,0.499,14.206,350.4424744,19.99737608,-3.752623917,4292.0,0.2916,0.2764,0.3336,0.0984,0.0,0.0
1342,7/5/2022 20:03,6,7/5/2022 20:03,72187,349.0,47.972677,7.911348,-4.17,19.52,14.9,62.0,0.457,14.226,350.4424744,19.99737608,-3.692623917,4292.0,0.2916,0.2764,0.3336,0.0984,0.0,0.0
1359,7/5/2022 20:06,6,7/5/2022 20:06,72395,366.8,47.96979,7.909213,-3.45,20.04,10.6,58.8,-0.001,13.953,369.8135681,20.64328819,-2.846711807,3239.0,0.3628,0.1712,0.3456,0.1204,0.0,0.0
1361,7/5/2022 20:06,6,7/5/2022 20:06,72414,364.1,47.970938,7.909662,-3.65,19.83,11.1,59.4,-0.053,13.901,366.339386,20.41070601,-3.069293991,3590.0,0.296,0.2904,0.338,0.0756,0.0,0.0
1363,7/5/2022 20:07,6,7/5/2022 20:07,72445,358.2,47.972467,7.91096,-3.6,19.83,10.7,59.3,-0.131,13.88,353.451416,20.3269342,-3.103065796,4292.0,0.2916,0.2764,0.3336,0.0984,0.0,0.0
1364,7/5/2022 20:07,6,7/5/2022 20:07,72452,358.8,47.972638,7.911037,-3.49,19.93,11.6,60.3,0.187,14.198,352.9511414,20.42368242,-2.996317581,4292.0,0.2916,0.2764,0.3336,0.0984,0.0,0.0
1365,7/5/2022 20:07,6,7/5/2022 20:07,72458,359.5,47.972658,7.911163,-3.49,19.93,12.0,60.6,0.27,14.282,352.9511414,20.42368242,-2.996317581,4292.0,0.2916,0.2764,0.3336,0.0984,0.0,0.0
1384,7/5/2022 20:11,6,7/5/2022 20:11,72688,343.3,47.976863,7.911727,-3.52,19.62,12.5,62.1,0.295,14.359,346.5777283,20.07225523,-3.067744766,6587.0,0.226,0.4088,0.3456,0.0196,0.0,0.0
1385,7/5/2022 20:11,6,7/5/2022 20:11,72697,342.0,47.97722,7.911495,-3.41,19.73,12.0,61.7,0.284,14.348,337.1017151,20.12066115,-3.019338852,6587.0,0.226,0.4088,0.3456,0.0196,0.0,0.0
1394,7/5/2022 20:13,6,7/5/2022 20:13,72832,326.5,47.978237,7.901207,-2.68,20.35,9.4,59.4,0.297,14.372,329.5305786,20.69144876,-2.338551239,7311.0,0.4508,0.1968,0.3428,0.0096,0.0,0.0
1395,7/5/2022 20:13,6,7/5/2022 20:13,72839,327.8,47.978415,7.90086,-2.57,20.45,9.1,59.1,0.324,14.399,328.9456482,20.78764671,-2.232353287,7310.0,0.364,0.3072,0.3056,0.0232,0.0,0.0
1397,7/5/2022 20:14,6,7/5/2022 20:14,72856,323.9,47.97858,7.899383,-2.61,20.35,9.4,59.7,0.349,14.436,330.9292908,20.70054039,-2.25945961,7561.0,0.38,0.1984,0.3996,0.022,0.0,0.0
1399,7/5/2022 20:14,6,7/5/2022 20:14,72891,323.2,47.97937,7.897867,-2.5,20.45,8.6,58.9,0.247,14.334,325.8357239,20.76743221,-2.182567795,7812.0,0.4452,0.2384,0.3012,0.0152,0.0,0.0
1403,7/5/2022 20:15,6,7/5/2022 20:15,72943,321.4,47.981157,7.896323,-2.55,20.35,8.2,58.9,0.11,14.244,319.3690491,20.62539882,-2.274601181,8781.0,0.4288,0.1136,0.3284,0.1292,0.0,0.0
1412,7/5/2022 20:17,6,7/5/2022 20:17,73041,318.3,47.984997,7.894738,-2.14,20.66,6.7,57.5,0.082,14.191,315.0452271,20.90729398,-1.892706024,11529.0,0.222,0.4212,0.3096,0.0472,0.0,0.0
1413,7/5/2022 20:17,6,7/5/2022 20:17,73067,326.6,47.986092,7.895427,-1.83,20.97,5.9,56.7,0.154,14.264,315.3328247,21.21916336,-1.580836639,12210.0,0.122,0.476,0.332,0.07,0.0,0.0
1414,7/5/2022 20:17,6,7/5/2022 20:17,73076,328.4,47.98647,7.895688,-1.83,20.97,5.7,56.5,0.11,14.219,314.7930298,21.21565469,-1.584345306,12551.0,0.3172,0.3004,0.3432,0.0392,0.0,0.0
1431,7/5/2022 20:21,6,7/5/2022 20:21,73269,316.0,47.983658,7.892072,-1.56,21.07,3.8,55.6,-0.149,14.064,314.3875122,21.31301883,-1.316981171,10505.0,0.348,0.3084,0.3008,0.0428,0.0,0.0
1436,7/5/2022 20:22,6,7/5/2022 20:22,73337,304.5,47.984507,7.888127,-1.62,20.97,4.4,56.3,-0.064,14.152,309.0253601,21.17816484,-1.411835159,11179.0,0.4816,0.162,0.3168,0.0396,0.0,0.0
1437,7/5/2022 20:22,6,7/5/2022 20:22,73345,302.9,47.984803,7.887963,-1.62,20.97,4.2,56.1,-0.109,14.108,309.3092651,21.18001022,-1.409989777,11519.0,0.348,0.2784,0.3064,0.0672,0.0,0.0
1439,7/5/2022 20:23,6,7/5/2022 20:23,73380,306.2,47.98564,7.886953,-1.62,20.97,3.8,55.7,-0.198,14.019,309.3282776,21.1801338,-1.409866196,12197.0,0.4076,0.2184,0.3112,0.0628,0.0,0.0
1440,7/5/2022 20:23,6,7/5/2022 20:23,73389,307.9,47.985677,7.886778,-1.56,20.97,3.9,55.7,-0.143,14.019,309.2700806,21.17975552,-1.350244476,12197.0,0.4076,0.2184,0.3112,0.0628,0.0,0.0
1441,7/5/2022 20:23,6,7/5/2022 20:23,73397,308.4,47.985677,7.886783,-1.56,20.97,4.4,56.3,-0.01,14.152,309.2700806,21.17975552,-1.350244476,12197.0,0.4076,0.2184,0.3112,0.0628,0.0,0.0
