,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil,green
7940,6/29/2022 19:37,38,6/29/2022 19:37,70638,346.2,47.993865,7.853228,-0.06,24.28,-4.6,52.3,-1.166,16.143,290.709137,24.3691093905,0.0291093904999991,18607.0,0.038,0.2392,0.7216,0.0012,0.0,0.0,0.0392
7941,6/29/2022 19:37,38,6/29/2022 19:37,70645,351.4,47.993715,7.853353,-0.27,24.07,-4.1,52.7,-1.241,16.068,290.4289856,24.1572884064,-0.182711593600001,18268.0,0.0756,0.3664,0.5572,0.0008,0.0,0.0,0.0764
7942,6/29/2022 19:37,38,6/29/2022 19:37,70652,357.2,47.993523,7.853517,-0.37,23.97,-4.0,52.8,-1.31,15.999,290.2089844,24.0558583986,-0.284141601400001,18268.0,0.0756,0.3664,0.5572,0.0008,0.0,0.0,0.0764
7943,6/29/2022 19:37,38,6/29/2022 19:37,70658,344.1,47.993372,7.853742,-0.48,23.87,-3.6,53.2,-1.286,16.022,289.8719482,23.9536676633,-0.396332336699998,17928.0,0.0604,0.078,0.8596,0.002,0.0,0.0,0.062400000000000004
7944,6/29/2022 19:37,38,6/29/2022 19:37,70667,343.3,47.993243,7.853735,-0.48,23.87,-2.8,54.0,-1.041,16.268,289.8719482,23.9536676633,-0.396332336699998,17928.0,0.0604,0.078,0.8596,0.002,0.0,0.0,0.062400000000000004
7957,6/29/2022 19:40,38,6/29/2022 19:40,70829,302.7,47.994045,7.855795,-0.64,23.55,-1.7,55.3,-0.868,16.328,301.8970642,23.7118309173,-0.478169082699999,18611.0,0.294,0.246,0.4484,0.0116,0.0,0.0,0.3056
8005,6/29/2022 19:50,38,6/29/2022 19:50,71416,251.8,48.01407,7.858105,-1.38,22.51,3.2,62.0,-0.249,17.178,256.85672,22.37906868,-1.51093132,32592.0,0.1128,0.3208,0.5628,0.0036,0.0,0.0,0.1164
8101,6/29/2022 20:10,38,6/29/2022 20:10,72618,237.0,48.027985,7.833068,-1.98,20.95,10.7,74.2,0.878,18.644,234.5795746,20.6742672349,-2.2557327651,38721.0,0.0144,0.2692,0.714,0.0024,0.0,0.0,0.0168
8104,6/29/2022 20:10,38,6/29/2022 20:10,72646,240.2,48.027635,7.833963,-1.56,21.37,8.7,72.2,0.854,18.619,232.8977356,21.0833352814,-1.8466647186,38559.0,0.0392,0.5196,0.4368,0.0044,0.0,0.0,0.0436
8160,6/29/2022 20:22,38,6/29/2022 20:22,73344,238.1,48.016513,7.818962,-0.44,21.99,1.3,66.8,0.122,17.909,239.894516,21.748814354,-0.681185646000002,34070.0,0.2164,0.294,0.4652,0.0244,0.0,0.0,0.24080000000000001
8244,6/29/2022 20:39,38,6/29/2022 20:39,74353,249.8,48.011583,7.822933,0.67,22.62,-6.3,61.0,-0.731,17.001,246.7922058,22.4236493377,0.473649337700001,31572.0,0.1968,0.3756,0.41,0.0176,0.0,0.0,0.2144
8285,6/29/2022 20:48,38,6/29/2022 20:48,74896,243.1,48.007822,7.81206,0.87,22.62,-7.4,60.7,-0.793,16.915,242.91922,22.39847493,0.648474930000002,29315.0,0.2684,0.2856,0.4332,0.0128,0.0,0.0,0.2812
8337,6/29/2022 20:58,38,6/29/2022 20:58,75536,281.3,48.001245,7.822533,0.58,22.1,-5.7,63.2,-0.634,17.055,256.7955322,21.9686709593,0.448670959300001,24342.0,0.2052,0.252,0.4252,0.1176,0.0,0.0,0.3228
8368,6/29/2022 21:05,38,6/29/2022 21:05,75929,270.0,47.997868,7.837143,0.41,21.68,-6.4,63.5,-0.974,16.684,271.2088013,21.64235720845,0.372357208450001,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0,0.16240000000000002
8369,6/29/2022 21:05,38,6/29/2022 21:05,75938,268.1,47.997815,7.83743,0.52,21.78,-6.4,63.4,-0.868,16.79,271.311615,21.7430254975,0.483025497499999,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0,0.16240000000000002
8370,6/29/2022 21:06,38,6/29/2022 21:06,75966,268.2,47.997387,7.838598,0.52,21.78,-6.4,63.4,-0.87,16.79,271.3614807,21.74334962455,0.483349624549998,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0,0.106
8371,6/29/2022 21:06,38,6/29/2022 21:06,75971,269.2,47.997318,7.838842,0.52,21.78,-6.8,63.0,-0.979,16.681,271.483429,21.7441422885,0.4841422885,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0,0.106
8382,6/29/2022 21:08,38,6/29/2022 21:08,76097,265.7,47.995182,7.841378,0.22,21.47,-5.2,64.7,-0.859,16.794,272.8860474,21.4432593081,0.193259308100001,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
8383,6/29/2022 21:08,38,6/29/2022 21:08,76104,265.1,47.995152,7.841668,0.22,21.47,-5.2,64.7,-0.859,16.794,274.6091003,21.45445915195,0.204459151949999,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
8384,6/29/2022 21:08,38,6/29/2022 21:08,76113,265.0,47.995083,7.84214,0.22,21.47,-5.2,64.7,-0.859,16.794,277.6186523,21.47402123995,0.224021239949999,19611.0,0.2,0.3676,0.4272,0.0052,0.0,0.0,0.20520000000000002
8385,6/29/2022 21:08,38,6/29/2022 21:08,76139,270.1,47.994992,7.843263,0.22,21.47,-5.1,64.8,-0.832,16.821,281.2632446,21.4977110899,0.247711089899999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0,0.06
8386,6/29/2022 21:09,38,6/29/2022 21:09,76153,272.5,47.994922,7.843883,0.23,21.47,-5.1,64.9,-0.812,16.847,283.5802917,21.51277189605,0.272771896049999,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0,0.0028
8387,6/29/2022 21:09,38,6/29/2022 21:09,76162,276.7,47.994893,7.84431,0.12,21.37,-5.1,64.9,-0.919,16.741,284.6164856,21.4195071564,0.169507156400001,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0,0.0028
8388,6/29/2022 21:09,38,6/29/2022 21:09,76171,280.0,47.994823,7.844613,0.12,21.37,-5.0,65.0,-0.892,16.768,285.3900452,21.4245352938,0.174535293800001,19275.0,0.0112,0.4364,0.5468,0.0056,0.0,0.0,0.0168
8389,6/29/2022 21:09,38,6/29/2022 21:09,76179,282.4,47.994583,7.844482,0.02,21.26,-4.8,65.1,-0.972,16.688,284.5030212,21.3087696378,0.0687696377999995,18934.0,0.0504,0.2484,0.6996,0.0016,0.0,0.0,0.052
8390,6/29/2022 21:10,38,6/29/2022 21:10,76208,283.7,47.993812,7.844707,0.14,21.37,-4.8,65.2,-0.822,16.821,282.9615173,21.40874986245,0.17874986245,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0,0.0196
8391,6/29/2022 21:10,38,6/29/2022 21:10,76214,282.6,47.993815,7.844917,-0.17,21.06,-4.0,66.0,-0.957,16.686,283.5621033,21.10265367145,-0.127346328549999,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0,0.0196
8392,6/29/2022 21:10,38,6/29/2022 21:10,76223,280.9,47.993745,7.845195,-0.28,20.95,-3.9,66.1,-1.036,16.606,283.2820129,20.99083308385,-0.23916691615,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0,0.0196
8409,6/29/2022 19:34,40,6/29/2022 19:34,70481,267.2,47.98788,7.839978,-1.74,22.7,6.8,63.2,0.411,17.718,271.5277405,22.66443031325,-1.77556968675,14167.0,0.1132,0.2212,0.6652,0.0004,0.0,0.0,0.11359999999999999
8423,6/29/2022 19:37,40,6/29/2022 19:37,70667,267.2,47.982562,7.834593,-1.75,22.6,5.6,62.4,0.07,17.378,275.0042114,22.5870273741,-1.7629726259,10079.0,0.1104,0.3176,0.5144,0.0576,0.0,0.0,0.16799999999999998
8556,6/29/2022 20:05,40,6/29/2022 20:05,72307,258.1,47.985423,7.82888,-0.89,22.28,1.8,64.3,-0.19,17.562,264.2167053,22.19690858445,-0.973091415550001,12111.0,0.0504,0.3048,0.6444,0.0004,0.0,0.0,0.0508
8557,6/29/2022 20:05,40,6/29/2022 20:05,72317,257.8,47.985463,7.829522,-0.99,22.18,2.2,64.8,-0.183,17.569,264.1040955,22.09617662075,-1.07382337925,12112.0,0.1116,0.2672,0.6172,0.004,0.0,0.0,0.11560000000000001
8594,6/29/2022 20:12,40,6/29/2022 20:12,72778,271.0,47.98485,7.844845,-1.81,21.03,8.1,72.0,0.393,18.177,280.47995,21.052619675,-1.787380325,11795.0,0.1072,0.402,0.4892,0.0016,0.0,0.0,0.10880000000000001
8595,6/29/2022 20:13,40,6/29/2022 20:13,72787,268.5,47.984755,7.845367,-1.66,21.13,7.6,71.7,0.452,18.231,280.8630066,21.1551095429,-1.6348904571,11795.0,0.1072,0.402,0.4892,0.0016,0.0,0.0,0.10880000000000001
8596,6/29/2022 20:13,40,6/29/2022 20:13,72814,269.1,47.984548,7.847162,-1.77,21.03,8.7,72.8,0.593,18.372,280.2779236,21.0513065034,-1.7486934966,11458.0,0.1316,0.4036,0.4644,0.0004,0.0,0.0,0.132
8638,6/29/2022 20:21,40,6/29/2022 20:21,73316,298.1,47.988703,7.856643,-1.15,21.34,4.2,69.6,0.115,17.917,287.9695435,21.41130203275,-1.07869796725,14532.0,0.2068,0.3468,0.4428,0.0036,0.0,0.0,0.2104
8640,6/29/2022 20:22,40,6/29/2022 20:22,73335,294.5,47.988505,7.855315,-0.99,21.45,3.8,69.3,0.181,17.968,286.1449585,21.50944223025,-0.930557769750001,14530.0,0.1968,0.3896,0.4112,0.0024,0.0,0.0,0.19920000000000002
8644,6/29/2022 20:23,40,6/29/2022 20:23,73389,292.3,47.989198,7.853503,-0.96,21.45,3.1,68.8,0.019,17.818,282.4482422,21.4854135743,-0.924586425699998,14868.0,0.424,0.1188,0.4484,0.0088,0.0,0.0,0.43279999999999996
8645,6/29/2022 20:23,40,6/29/2022 20:23,73397,293.5,47.989597,7.853555,-1.07,21.34,3.5,69.2,0.018,17.817,282.9751282,21.3788383333,-1.0311616667,15208.0,0.3704,0.1956,0.4268,0.0072,0.0,0.0,0.3776
8665,6/29/2022 20:27,40,6/29/2022 20:27,73633,281.1,47.991227,7.854522,-1.1,21.24,3.7,69.7,0.016,17.816,286.0615234,21.2988999021,-1.0411000979,16569.0,0.2012,0.3936,0.4048,0.0004,0.0,0.0,0.2016
8666,6/29/2022 20:27,40,6/29/2022 20:27,73660,280.4,47.991715,7.854415,-0.89,21.45,3.7,69.7,0.269,18.068,287.4050293,21.51763269045,-0.822367309549999,16909.0,0.0264,0.4836,0.4892,0.0008,0.0,0.0,0.0272
8667,6/29/2022 20:27,40,6/29/2022 20:27,73669,281.3,47.991752,7.854453,-0.99,21.34,3.7,69.7,0.142,17.942,287.4050293,21.40763269045,-0.922367309549999,16909.0,0.0264,0.4836,0.4892,0.0008,0.0,0.0,0.0272
8668,6/29/2022 20:27,40,6/29/2022 20:27,73676,281.6,47.991745,7.854457,-0.89,21.45,3.3,69.3,0.169,17.968,287.4050293,21.51763269045,-0.822367309549999,16909.0,0.0264,0.4836,0.4892,0.0008,0.0,0.0,0.0272
8669,6/29/2022 20:28,40,6/29/2022 20:28,73690,281.2,47.991708,7.85449,-0.76,21.55,3.0,69.2,0.227,18.045,287.4050293,21.61763269045,-0.692367309549999,16909.0,0.0264,0.4836,0.4892,0.0008,0.0,0.0,0.0272
8670,6/29/2022 20:28,40,6/29/2022 20:28,73699,281.8,47.991793,7.85432,-0.76,21.55,2.9,69.1,0.202,18.02,287.4050293,21.61763269045,-0.692367309549999,16909.0,0.0264,0.4836,0.4892,0.0008,0.0,0.0,0.0272
8671,6/29/2022 20:28,40,6/29/2022 20:28,73730,283.8,47.992092,7.85271,-0.86,21.45,2.9,69.0,0.075,17.893,285.7102661,21.50661672965,-0.803383270350001,17247.0,0.3032,0.2128,0.4824,0.0016,0.0,0.0,0.3048
8673,6/29/2022 20:29,40,6/29/2022 20:29,73746,280.6,47.992072,7.851662,-0.94,21.34,3.0,69.3,0.024,17.842,284.6175842,21.3895142973,-0.8904857027,17245.0,0.1488,0.3772,0.4696,0.0044,0.0,0.0,0.15319999999999998
8674,6/29/2022 20:29,40,6/29/2022 20:29,73753,280.5,47.992077,7.851248,-1.04,21.24,3.3,69.6,-0.028,17.791,284.2185669,21.28692068485,-0.993079315149999,17244.0,0.1948,0.3432,0.446,0.016,0.0,0.0,0.2108
8676,6/29/2022 20:29,40,6/29/2022 20:29,73789,277.5,47.992488,7.84889,-1.04,21.24,4.2,70.4,0.195,18.014,286.1914978,21.2997447357,-0.980255264299999,17581.0,0.03,0.4956,0.4744,0.0,0.0,0.0,0.03
8677,6/29/2022 20:29,40,6/29/2022 20:29,73797,275.8,47.992593,7.84855,-1.25,21.03,4.3,70.6,-0.008,17.811,285.9058838,21.0878882447,-1.1921117553,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
8678,6/29/2022 20:30,40,6/29/2022 20:30,73806,273.9,47.992643,7.848047,-1.0,21.24,3.9,70.2,0.172,17.964,284.4328003,21.28831320195,-0.951686798050002,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
8679,6/29/2022 20:30,40,6/29/2022 20:30,73816,270.8,47.992795,7.847587,-1.0,21.24,4.0,70.3,0.196,17.989,284.1082153,21.28620339945,-0.95379660055,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0,0.0184
8688,6/29/2022 19:35,42,6/29/2022 19:35,70535,190.0,47.994812,7.84375,-0.38,24.05,3.7,60.3,1.033,18.36,283.7010498,24.0935568237,-0.336443176299999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0,0.06
8689,6/29/2022 19:35,42,6/29/2022 19:35,70541,193.1,47.994873,7.84319,-0.17,24.26,3.6,60.2,1.237,18.564,281.5097961,24.28931367465,-0.140686325349998,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0,0.08120000000000001
8690,6/29/2022 19:35,42,6/29/2022 19:35,70548,196.6,47.99494,7.842478,-0.07,24.36,3.5,60.1,1.316,18.643,278.7400818,24.3713105317,-0.0586894682999987,19271.0,0.0692,0.236,0.6892,0.0056,0.0,0.0,0.07479999999999999
8691,6/29/2022 19:35,42,6/29/2022 19:35,70555,199.0,47.995013,7.84187,0.03,24.46,3.4,60.0,1.395,18.722,276.426239,24.4562705535,0.0262705535000005,19271.0,0.0692,0.236,0.6892,0.0056,0.0,0.0,0.07479999999999999
8698,6/29/2022 19:37,42,6/29/2022 19:37,70652,307.9,47.99785,7.83724,-0.29,24.05,4.7,61.6,1.439,18.747,271.2088013,24.01235720845,-0.327642791549999,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0,0.16240000000000002
8700,6/29/2022 19:37,42,6/29/2022 19:37,70667,305.2,47.997895,7.83721,-0.19,24.15,4.5,61.4,1.495,18.803,271.2088013,24.11235720845,-0.227642791549999,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0,0.16240000000000002
8701,6/29/2022 19:37,42,6/29/2022 19:37,70676,309.9,47.998128,7.837542,-0.19,24.15,4.5,61.4,1.495,18.803,270.9100952,24.1104156188,-0.229584381200001,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0,0.16240000000000002
8702,6/29/2022 19:38,42,6/29/2022 19:38,70682,311.2,47.998377,7.837753,-0.15,24.15,4.6,61.4,1.542,18.803,271.167572,24.112089218,-0.187910782000001,21984.0,0.2352,0.0944,0.6516,0.0188,0.0,0.0,0.254
8706,6/29/2022 19:38,42,6/29/2022 19:38,70738,322.4,47.99997,7.837037,-0.05,24.26,4.2,61.0,1.549,18.809,269.2522583,24.20963967895,-0.10036032105,23343.0,0.0244,0.3896,0.5852,0.0008,0.0,0.0,0.0252
8707,6/29/2022 19:39,42,6/29/2022 19:39,70747,323.2,48.000242,7.836387,0.21,24.46,3.7,60.6,1.681,18.92,267.5724487,24.39872091655,0.14872091655,23343.0,0.0244,0.3896,0.5852,0.0008,0.0,0.0,0.0252
8974,6/29/2022 20:34,42,6/29/2022 20:34,74046,253.0,47.998287,7.795768,0.52,22.62,6.0,72.9,2.541,20.319,239.9129333,22.37893406645,0.278934066449999,22262.0,0.1548,0.374,0.4272,0.044,0.0,0.0,0.19879999999999998
9033,6/29/2022 20:46,42,6/29/2022 20:46,74776,257.9,47.99108,7.829687,-0.23,21.6,9.0,76.9,2.353,20.111,261.5720215,21.49971813975,-0.33028186025,16532.0,0.0244,0.3972,0.4288,0.1496,0.0,0.0,0.17400000000000002
9085,6/29/2022 19:32,47,6/29/2022 19:32,70327,259.2,47.99356,7.845197,-0.34,24.24,-0.5,55.7,-0.191,17.156,283.2820129,24.28083308385,-0.29916691615,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
9089,6/29/2022 19:33,47,6/29/2022 19:33,70385,273.2,47.992848,7.846903,-0.37,24.13,-0.8,55.4,-0.319,16.94,283.1301575,24.16984602375,-0.330153976250002,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
9090,6/29/2022 19:33,47,6/29/2022 19:33,70394,273.2,47.992845,7.846912,-0.37,24.13,-1.0,55.2,-0.376,16.883,283.1301575,24.16984602375,-0.330153976250002,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
9091,6/29/2022 19:33,47,6/29/2022 19:33,70404,273.1,47.992837,7.846913,-0.37,24.13,-0.8,55.4,-0.319,16.94,283.1301575,24.16984602375,-0.330153976250002,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
9092,6/29/2022 19:33,47,6/29/2022 19:33,70418,273.0,47.992853,7.846915,-0.27,24.24,-0.8,55.3,-0.217,17.042,283.1301575,24.27984602375,-0.230153976250002,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
9093,6/29/2022 19:33,47,6/29/2022 19:33,70427,273.0,47.992848,7.846927,-0.37,24.13,-0.8,55.4,-0.319,16.94,283.1301575,24.16984602375,-0.330153976250002,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
9098,6/29/2022 19:34,47,6/29/2022 19:34,70490,272.1,47.992832,7.846985,-0.21,24.24,-1.0,55.4,-0.236,17.07,283.1301575,24.27984602375,-0.170153976250002,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
9099,6/29/2022 19:35,47,6/29/2022 19:35,70518,269.7,47.992793,7.847615,-0.2,24.24,-1.1,55.5,-0.228,17.099,284.1082153,24.28620339945,-0.15379660055,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0,0.0184
9100,6/29/2022 19:35,47,6/29/2022 19:35,70533,268.5,47.992833,7.847853,-0.2,24.24,-1.3,55.3,-0.285,17.042,284.7732544,24.2905261536,-0.1494738464,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0,0.0184
9101,6/29/2022 19:35,47,6/29/2022 19:35,70540,266.4,47.99284,7.847953,-0.2,24.24,-1.2,55.4,-0.257,17.07,284.7732544,24.2905261536,-0.1494738464,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
9102,6/29/2022 19:35,47,6/29/2022 19:35,70546,265.1,47.9928,7.848143,-0.2,24.24,-1.0,55.6,-0.199,17.127,285.4854431,24.29515538015,-0.144844619849999,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
9103,6/29/2022 19:35,47,6/29/2022 19:35,70552,269.4,47.992613,7.84833,-0.2,24.24,-1.1,55.5,-0.228,17.099,285.2249756,24.2934623414,-0.146537658600001,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
9117,6/29/2022 19:38,47,6/29/2022 19:38,70718,268.6,47.992493,7.84849,-0.28,24.03,-0.8,56.0,-0.224,17.037,285.9058838,24.0878882447,-0.222111755300001,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
9118,6/29/2022 19:38,47,6/29/2022 19:38,70725,267.2,47.992612,7.848138,-0.28,24.03,-0.9,55.9,-0.252,17.008,284.4328003,24.07831320195,-0.231686798050002,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
9124,6/29/2022 19:40,47,6/29/2022 19:40,70836,268.6,47.993503,7.84523,-0.37,23.82,-0.6,56.4,-0.278,16.917,282.6882019,23.85697331235,-0.33302668765,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
9128,6/29/2022 19:41,47,6/29/2022 19:41,70886,289.9,47.993558,7.846825,-0.32,23.82,-1.0,56.3,-0.325,16.89,283.5996704,23.8628978576,-0.2771021424,18258.0,0.146,0.3448,0.454,0.0552,0.0,0.0,0.2012
9129,6/29/2022 19:41,47,6/29/2022 19:41,70893,293.6,47.993548,7.847052,-0.22,23.92,-1.0,56.2,-0.223,16.991,283.5996704,23.9628978576,-0.1771021424,18258.0,0.146,0.3448,0.454,0.0552,0.0,0.0,0.2012
9130,6/29/2022 19:41,47,6/29/2022 19:41,70898,299.3,47.993547,7.847197,-0.32,23.82,-0.9,56.4,-0.297,16.917,284.2314453,23.86700439445,-0.272995605550001,18258.0,0.146,0.3448,0.454,0.0552,0.0,0.0,0.2012
9131,6/29/2022 19:42,47,6/29/2022 19:42,70925,299.1,47.993485,7.847858,-0.2,23.92,-1.1,56.4,-0.249,17.047,285.4517212,23.9749361878,-0.145063812200001,18259.0,0.1504,0.3608,0.4864,0.0024,0.0,0.0,0.15280000000000002
9132,6/29/2022 19:42,47,6/29/2022 19:42,70931,297.8,47.99347,7.848113,-0.2,23.92,-1.3,56.2,-0.306,16.991,285.4517212,23.9749361878,-0.145063812200001,18260.0,0.014,0.218,0.768,0.0,0.0,0.0,0.014
9133,6/29/2022 19:42,47,6/29/2022 19:42,70937,296.5,47.993458,7.848352,-0.1,24.03,-1.4,56.1,-0.232,17.065,285.9819641,24.08838276665,-0.0416172333500015,18260.0,0.014,0.218,0.768,0.0,0.0,0.0,0.014
9134,6/29/2022 19:42,47,6/29/2022 19:42,70943,295.8,47.993522,7.848488,-0.1,24.03,-1.6,55.9,-0.288,17.008,286.4580688,24.0914774472,-0.0385225527999985,18260.0,0.014,0.218,0.768,0.0,0.0,0.0,0.014
9135,6/29/2022 19:42,47,6/29/2022 19:42,70953,295.3,47.993538,7.84849,-0.1,24.03,-1.6,55.9,-0.288,17.008,286.4580688,24.0914774472,-0.0385225527999985,18260.0,0.014,0.218,0.768,0.0,0.0,0.0,0.014
9136,6/29/2022 19:42,47,6/29/2022 19:42,70978,294.5,47.993845,7.848642,-0.1,24.03,-1.7,55.8,-0.317,16.98,286.4957886,24.0917226259,-0.0382773741000001,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0,0.0032
9137,6/29/2022 19:43,47,6/29/2022 19:43,70985,293.7,47.99387,7.848745,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.4957886,24.0917226259,-0.0282773741000001,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0,0.0032
9138,6/29/2022 19:43,47,6/29/2022 19:43,70992,289.4,47.993903,7.848938,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.4490967,24.09141912855,-0.0285808714500001,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0,0.0032
9139,6/29/2022 19:43,47,6/29/2022 19:43,71001,288.7,47.994035,7.84888,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.1903992,24.0897375948,-0.0302624051999986,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0,0.0032
9140,6/29/2022 19:43,47,6/29/2022 19:43,71009,289.2,47.994132,7.848782,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.3748474,24.0909365081,-0.0290634919000007,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0,0.0032
9141,6/29/2022 19:43,47,6/29/2022 19:43,71037,287.5,47.994332,7.848347,0.12,24.24,-2.0,55.8,-0.17,17.185,285.593689,24.2958589785,0.175858978500002,18940.0,0.1576,0.286,0.5564,0.0,0.0,0.0,0.1576
9142,6/29/2022 19:44,47,6/29/2022 19:44,71057,284.8,47.994532,7.848147,0.12,24.24,-2.2,55.6,-0.24,17.127,284.4371948,24.2883417662,0.1683417662,18940.0,0.1576,0.286,0.5564,0.0,0.0,0.0,0.1576
9143,6/29/2022 19:44,47,6/29/2022 19:44,71066,283.7,47.994652,7.848053,0.12,24.24,-2.4,55.4,-0.297,17.07,283.7492981,24.28387043765,0.16387043765,18940.0,0.1576,0.286,0.5564,0.0,0.0,0.0,0.1576
9144,6/29/2022 19:44,47,6/29/2022 19:44,71080,284.1,47.994777,7.847957,0.12,24.24,-2.4,55.4,-0.297,17.07,283.1216431,24.27979068015,0.159790680149999,19280.0,0.0708,0.152,0.7768,0.0004,0.0,0.0,0.0712
9145,6/29/2022 19:44,47,6/29/2022 19:44,71087,283.4,47.994817,7.847775,0.12,24.24,-2.6,55.3,-0.354,17.013,283.1216431,24.27979068015,0.159790680149999,19279.0,0.3724,0.1772,0.4504,0.0,0.0,0.0,0.3724
9146,6/29/2022 19:45,47,6/29/2022 19:45,71112,279.8,47.995142,7.84762,0.15,24.24,-2.8,55.2,-0.388,16.984,283.2590332,24.2806837158,0.1906837158,19619.0,0.1528,0.3312,0.516,0.0,0.0,0.0,0.1528
9147,6/29/2022 19:45,47,6/29/2022 19:45,71120,278.0,47.995238,7.847475,0.15,24.24,-3.0,55.0,-0.445,16.927,283.8644104,24.2846186676,0.194618667599998,19619.0,0.1528,0.3312,0.516,0.0,0.0,0.0,0.1528
9148,6/29/2022 19:45,47,6/29/2022 19:45,71130,276.2,47.995547,7.847762,0.15,24.24,-3.0,55.0,-0.445,16.927,284.6190796,24.2895240174,0.1995240174,19619.0,0.1528,0.3312,0.516,0.0,0.0,0.0,0.1528
9149,6/29/2022 19:45,47,6/29/2022 19:45,71136,273.0,47.995798,7.847858,0.15,24.24,-3.0,55.0,-0.445,16.927,284.9926147,24.29195199555,0.201951995549999,19959.0,0.0036,0.2512,0.7452,0.0,0.0,0.0,0.0036
9150,6/29/2022 19:45,47,6/29/2022 19:45,71142,271.5,47.995912,7.847947,0.15,24.24,-3.0,55.0,-0.445,16.927,284.829834,24.290893921,0.200893921,19960.0,0.3144,0.1268,0.5272,0.0316,0.0,0.0,0.34600000000000003
9151,6/29/2022 19:46,47,6/29/2022 19:46,71168,266.3,47.995938,7.84855,0.28,24.34,-3.1,55.0,-0.344,17.029,284.5296326,24.3889426119,0.328942611899999,19961.0,0.064,0.1828,0.7312,0.022,0.0,0.0,0.086
9152,6/29/2022 19:46,47,6/29/2022 19:46,71175,265.3,47.99594,7.848718,0.28,24.34,-2.9,55.1,-0.287,17.086,284.5296326,24.3889426119,0.328942611899999,19961.0,0.064,0.1828,0.7312,0.022,0.0,0.0,0.086
9153,6/29/2022 19:46,47,6/29/2022 19:46,71184,264.3,47.996062,7.848948,0.28,24.34,-3.3,54.8,-0.402,16.971,283.7996216,24.3841975404,0.324197540399999,20301.0,0.1808,0.1904,0.628,0.0008,0.0,0.0,0.18159999999999998
9154,6/29/2022 19:46,47,6/29/2022 19:46,71193,265.1,47.996277,7.848983,0.28,24.34,-3.4,54.7,-0.431,16.942,283.7996216,24.3841975404,0.324197540399999,20301.0,0.1808,0.1904,0.628,0.0008,0.0,0.0,0.18159999999999998
